TimeStamp,TDT6_VWC,LWIN,LWOUT,SWIN,SWOUT,RN,PRECIP,PA,TA,WS,RH,STP_TSOIL20
2019-04-13 12:00:00+00:00,39.039,278.192,330.496,171.062,38.733,80.025,0.003,1018.178,2.988,2.688,77.302,8.412
2019-04-14 12:00:00+00:00,38.872,281.085,332.444,140.01,33.097,55.554,0.001,1016.78,3.606,2.637,78.863,8.143
2019-04-15 12:00:00+00:00,38.481,278.015,345.908,226.789,51.798,107.097,0,1012.281,6.267,2.875,81.794,8.096
2019-04-16 12:00:00+00:00,38.104,315.562,359.183,135.12,31.178,60.321,0,1006.682,9.247,2.487,78.152,8.582
2019-04-17 12:00:00+00:00,37.67,308.033,360.675,182.559,40.77,89.148,0,1010.809,8.412,2.095,89.564,9.11
2019-04-18 12:00:00+00:00,37.001,316.14,377.598,250.226,55.673,133.095,0,1015.21,12.127,2.843,75.756,9.867
2019-04-19 12:00:00+00:00,36.2,300.615,377.55,259.023,58.694,123.393,0,1019.691,12.669,2.818,70.194,10.518
2019-04-20 12:00:00+00:00,35.2,299.588,380.106,274.594,61.711,132.364,0,1020.492,13.314,2.947,68.165,11.052
2019-04-21 12:00:00+00:00,34.165,290.54,372.335,277.542,63.482,132.264,0,1011.424,12.617,2.217,62.091,11.376
2019-04-22 12:00:00+00:00,33.085,312.306,378.721,261.169,58.975,135.779,0,997.905,13.956,2.295,62.112,11.428
2019-04-23 12:00:00+00:00,32.047,312.24,371.635,197.067,45.111,92.56,0,989.234,11.887,2.586,73.157,11.752
2019-04-24 12:00:00+00:00,31.078,328.996,379.21,222.773,51.132,121.427,0,985.965,12.32,3.348,79.738,11.942
2019-04-25 12:00:00+00:00,30.167,326.004,367.492,152.04,35.352,75.2,0.028,991.627,10.593,3.805,83.739,11.965
2019-04-26 12:00:00+00:00,29.376,314.881,369.348,223.366,51.571,117.328,0,999.905,10.71,3.736,76.013,11.654
2019-04-27 12:00:00+00:00,28.518,330.215,353.84,96.874,23.957,49.292,0.039,998.523,8.233,6.193,75.411,11.382
2019-04-28 12:00:00+00:00,28.205,330.525,355.804,117.065,27.125,64.66,0.027,1009.175,8.204,4.085,85.503,10.798
2019-04-29 12:00:00+00:00,28.073,333.892,359.119,108.651,24.863,58.56,0,1016.772,8.678,1.796,87.185,10.83
2019-04-30 12:00:00+00:00,27.84,315.044,353.26,182.352,41.67,102.465,0,1015.576,7.268,1.337,87.961,10.793
2019-05-01 12:00:00+00:00,27.365,325.094,371.102,211.821,48.302,117.511,0,1008.653,10.299,1.66,84.162,11.054
2019-05-02 12:00:00+00:00,26.724,340.894,372.606,183.229,41.199,110.318,0.052,1003.866,10.875,2.709,83.698,11.67
2019-05-03 12:00:00+00:00,26.443,345.112,352.829,55.122,13.135,34.27,0.03,1005.241,7.256,1.91,91.233,11.557
2019-05-04 12:00:00+00:00,26.415,285.083,344.981,251.079,57.806,133.376,0.019,1008.641,5.514,4.911,81.237,10.952
2019-05-05 12:00:00+00:00,26.352,310.048,350.66,174.969,39.996,94.36,0,1015.137,6.824,3.02,73.592,10.683
2019-05-06 12:00:00+00:00,26.271,306.5,350.273,149.336,34.729,70.834,0,1011.617,7.222,2.251,73.591,10.685
2019-05-07 12:00:00+00:00,26.051,321.206,359.76,182.896,41.986,102.356,0,1004.955,8.832,1.742,76.591,10.664
2019-05-08 12:00:00+00:00,25.874,350.45,360.065,73.724,17.951,46.158,0.368,986.145,9.186,3.146,90.49,10.847
2019-05-09 12:00:00+00:00,25.903,354.083,366.95,144.393,32.516,99.01,0.024,988.18,9.694,2.36,90.826,11.055
2019-05-10 12:00:00+00:00,26.189,329.771,364.702,202.901,44.968,123.001,0.018,999.809,9.013,1.776,86.535,11.505
2019-05-11 12:00:00+00:00,26.33,324.923,361.135,168.553,38.755,93.585,0,1010.766,8.925,2.192,82.101,11.78
2019-05-12 12:00:00+00:00,26.381,290.494,357.069,280.574,62.652,151.348,0,1026.947,8.413,1.765,77.438,11.595
2019-05-13 12:00:00+00:00,26.414,295.385,361.233,322.538,70.15,186.54,0,1030.517,8.88,1.653,73.92,11.571
2019-05-14 12:00:00+00:00,26.272,296.665,365.548,333.651,73.21,191.558,0,1025.224,9.651,2.172,74.327,11.839
2019-05-15 12:00:00+00:00,26.2,295.823,368.069,330.618,73.091,185.281,0,1017.831,9.994,1.958,76.05,12.085
2019-05-16 12:00:00+00:00,25.998,299.973,369.458,319.351,71.442,178.424,0,1010.41,10.126,3.567,74.634,12.353
2019-05-17 12:00:00+00:00,25.854,357.84,371.102,85.039,20.427,51.349,0,999.948,10.822,3.134,88.483,12.468
2019-05-18 12:00:00+00:00,25.803,350.213,378.654,161.054,35.784,96.828,0,997.659,12.109,1.063,83.768,12.543
2019-05-19 12:00:00+00:00,25.705,358.331,375.956,138.819,32.541,88.653,0.011,1000.576,11.659,1.443,88.198,12.734
2019-05-20 12:00:00+00:00,25.614,344.579,375.89,167.679,38.377,97.991,0.055,1003.172,12.374,2.375,86.668,12.961
2019-05-21 12:00:00+00:00,25.438,312.448,377.925,284.936,63.533,155.926,0,1008.231,12.252,2.398,80.575,12.946
2019-05-22 12:00:00+00:00,25.056,311.777,380.55,305.373,68.037,168.562,0,1009.986,12.8,2.07,68.749,13.217
2019-05-23 12:00:00+00:00,24.445,321.429,386.056,290.333,64.324,161.381,0,1006.847,14.49,1.926,70.553,13.569
2019-05-24 12:00:00+00:00,23.876,317.271,389.725,325.109,71.414,181.241,0,1007.089,14.348,2.768,69.97,13.971
2019-05-25 12:00:00+00:00,23.268,344.602,393.904,255.447,56.409,149.736,0,1008.27,15.01,2.056,70.114,14.22
2019-05-26 12:00:00+00:00,22.908,364,396.785,174.3,40.009,101.505,0.019,1002.839,16.025,3.42,79.004,14.697
2019-05-27 12:00:00+00:00,22.577,328.433,374.471,206.897,48.359,112.5,0.072,1000.138,11.74,2.649,77.405,14.53
2019-05-28 12:00:00+00:00,22.392,345.456,369.973,170.075,40.302,105.256,0.033,1002.904,10.433,2.171,88.667,14.188
2019-05-29 12:00:00+00:00,22.409,354.144,377.34,185.961,44.328,118.438,0.036,1009.153,11.931,3.137,85.77,13.922
2019-05-30 12:00:00+00:00,22.409,371.633,406.735,234.789,52.593,147.093,0,1010.507,17.59,3.521,78.364,14.478
2019-05-31 12:00:00+00:00,22.334,335.792,394.988,239.395,57.243,122.955,0,1013.446,15.669,2.778,76.804,15.011
2019-06-01 12:00:00+00:00,22.153,341.169,401.725,297.526,65.02,171.95,0,1010.346,16.195,1.895,79.078,15.179
2019-06-02 12:00:00+00:00,21.852,364.142,415.66,249.523,57.928,140.076,0,1000.804,19.546,3.445,70.284,15.7
2019-06-03 12:00:00+00:00,21.491,328.523,390.769,263.607,61.546,139.815,0,1002.699,14.683,2.773,66.211,15.841
2019-06-04 12:00:00+00:00,22.315,353.131,376.735,118.468,28.317,66.547,0.173,997.724,12.415,1.987,87.952,15.219
2019-06-05 12:00:00+00:00,22.826,362.785,388.252,183.995,42.173,116.356,0.086,996.911,13.317,2.347,83.918,14.883
2019-06-06 12:00:00+00:00,22.306,330.84,388.265,297.591,68.273,171.893,0.011,1000.895,13.348,2.496,71.474,14.839
2019-06-07 12:00:00+00:00,22.134,348.662,382.65,145.486,35.281,76.217,0.047,995.089,13.282,3.134,83.659,14.445
2019-06-08 12:00:00+00:00,22.134,349.779,376.275,142.852,31.788,84.568,0.076,1000.442,12.48,3.969,81.775,14.202
2019-06-09 12:00:00+00:00,22.104,323.74,388.758,267.531,60.98,141.532,0,1011.114,12.538,2.025,76.706,14.055
2019-06-10 12:00:00+00:00,23.376,366.29,372.2,46.326,10.204,30.212,0.41,1005.091,11.288,3.146,94.771,14.062
2019-06-11 12:00:00+00:00,33.528,373.06,389.971,168.402,35.709,115.783,0,1002.13,12.997,2.099,92.01,13.905
2019-06-12 12:00:00+00:00,34.357,371.029,381.285,83.668,18.112,55.3,0.124,1000.33,11.903,1.222,93.175,14.21
2019-06-13 12:00:00+00:00,39.291,365.096,383.271,165.904,34.611,113.118,0.085,996.568,12.913,3.933,85.447,14.191
2019-06-14 12:00:00+00:00,38.71,350.04,394.673,224.161,47.644,131.883,0,1001.399,14.659,3.522,77.724,14.106
2019-06-15 12:00:00+00:00,37.938,346.831,392.823,185.128,39.27,99.866,0,1003.792,14.267,2.732,78.931,14.234
2019-06-16 12:00:00+00:00,37.283,337.681,394.223,251.266,54.209,140.516,0.006,1007.337,14.494,3.573,81.996,14.288
2019-06-17 12:00:00+00:00,36.801,342.223,408.585,294.686,60.859,167.465,0,1008.198,16.169,3.081,74.123,14.571
2019-06-18 12:00:00+00:00,36.475,358.475,397.929,179.462,37.439,102.569,0.116,1004.888,14.615,1.331,85.794,14.911
2019-06-19 12:00:00+00:00,37.948,386.356,395.446,99.62,18.546,71.985,0.047,998.561,14.605,1.414,95,15.197
2019-06-20 12:00:00+00:00,38.275,365.471,402.41,224.339,40.715,146.684,0.048,1002.547,15.359,2.016,79.085,15.517
2019-06-21 12:00:00+00:00,38.205,345.244,402.91,301.125,55.453,188.006,0,1009.735,14.66,1.814,72.862,15.66
2019-06-22 12:00:00+00:00,37.743,331.008,409.446,344.729,64.497,201.795,0,1012.722,15.4,2.151,74.46,15.973
2019-06-23 12:00:00+00:00,37.12,368.321,410.252,213.661,40.908,130.822,0.001,1008.878,16.616,2.256,84.464,16.024
2019-06-24 12:00:00+00:00,36.601,395.115,430.208,169.173,31.941,102.139,0,1007.019,20.77,1.562,82.061,16.531
2019-06-25 12:00:00+00:00,39.469,396.352,420.062,172.625,31.91,117.004,0.302,1009.725,19.075,2.817,89.746,17.162
2019-06-26 12:00:00+00:00,39.12,382.771,399.525,158.682,29.553,112.374,0,1018.824,14.64,3.882,90.915,17.271
2019-06-27 12:00:00+00:00,38.386,345.008,404.662,334.249,62.172,212.422,0,1021.009,14.348,3.81,81.14,17.004
2019-06-28 12:00:00+00:00,37.768,346.512,408.275,312.66,58.24,192.658,0,1016.571,14.912,2.927,82.625,17.05
2019-06-29 12:00:00+00:00,37.167,360.51,430.127,343.517,65.271,208.63,0,1006.906,19.811,2.187,76.249,17.341
2019-06-30 12:00:00+00:00,36.396,341.477,423.925,336.325,64.886,188.991,0,1005.555,18.879,3.099,69.556,17.91
2019-07-01 12:00:00+00:00,35.657,332.402,402.077,250.349,49.524,131.15,0,1010.083,15.474,2.703,75.064,17.829
2019-07-02 12:00:00+00:00,35,337.954,400.648,262.414,50.024,149.696,0,1015.487,14.319,1.892,79.212,17.512
2019-07-03 12:00:00+00:00,34.331,332.86,397.035,246.2,47.874,134.151,0,1017.854,14.345,1.35,74.576,17.236
2019-07-04 12:00:00+00:00,33.785,339.819,412.279,336.12,63.092,200.568,0,1015.431,16.118,1.304,71.133,17.012
2019-07-05 12:00:00+00:00,32.975,342.362,423.14,348.906,65.488,202.64,0,1008.815,18.83,1.627,65.715,17.424
2019-07-06 12:00:00+00:00,32.025,371.427,399.183,110.408,22.37,60.282,0.062,1004.362,15.66,2.036,86.885,17.555
2019-07-07 12:00:00+00:00,31.3,347.975,394.021,253.124,46.619,160.459,0,1008.276,13.927,1.658,77.174,17.386
2019-07-08 12:00:00+00:00,30.41,347.95,394.662,217.289,41.108,129.468,0,1012.56,13.744,1.563,75.176,17.096
2019-07-09 12:00:00+00:00,29.486,376.306,397.077,100.573,19.026,60.776,0,1012.269,15.154,1.522,79.409,17.003
2019-07-10 12:00:00+00:00,28.654,392.154,421.954,172.061,31.698,110.563,0,1008.406,19.51,1.595,73.731,17.17
2019-07-11 12:00:00+00:00,27.352,374.86,425.688,259.469,47.879,160.763,0.001,1003.022,19.677,1.924,71.442,17.706
2019-07-12 12:00:00+00:00,25.939,363.738,412.588,227.193,44.131,134.212,0.008,1005.042,17.96,2.736,76.379,18.004
2019-07-13 12:00:00+00:00,24.931,375.031,404.635,135.653,25.661,80.388,0.001,1012.103,16.42,2.201,82.689,17.784
2019-07-14 12:00:00+00:00,24.078,359.292,400.454,197.996,39.412,117.422,0.001,1014.085,15.329,2.879,75.996,17.726
2019-07-15 12:00:00+00:00,23.432,359.529,392.719,139.608,27.277,79.142,0,1013.239,14.53,1.906,76.732,17.593
2019-07-16 12:00:00+00:00,22.852,348.573,413.248,279.1,53.186,161.239,0.155,1009.648,17.478,1.923,72.137,17.258
2019-07-17 12:00:00+00:00,22.36,362.885,422.326,254.325,49.434,145.45,0.002,1004.755,19.577,2.582,66.182,17.61
2019-07-18 12:00:00+00:00,22.04,379.76,405.692,157.911,30.735,101.244,0.017,1000.807,17.585,2.092,77.215,17.775
2019-07-19 12:00:00+00:00,21.732,369.312,396.696,111.117,22.117,61.616,0.015,1002.103,15.996,2.867,83.924,17.432
2019-07-20 12:00:00+00:00,24.321,382.346,415.242,214.491,39.81,141.785,0.31,999.271,18.969,3.523,78.952,17.534
2019-07-21 12:00:00+00:00,22.908,350.992,410.619,242.668,46.642,136.398,0,1010.468,17.961,2.552,70.781,17.732
2019-07-22 12:00:00+00:00,22.437,369.64,434.067,322.462,61.034,197.001,0,1011.69,21.634,3.59,72.402,18.08
2019-07-23 12:00:00+00:00,22.142,371.51,438.954,322.315,61.494,193.377,0,1009.416,22.872,2.11,67.519,18.635
2019-07-24 12:00:00+00:00,21.818,389.217,447.056,280.308,53.024,169.445,0.069,1003.135,25.832,2.521,59.386,19.223
2019-07-25 12:00:00+00:00,21.739,397.746,452.16,297.551,57.402,185.734,0.085,1002.88,25.882,2.575,59.561,19.586
2019-07-26 12:00:00+00:00,21.545,392.585,433.369,197.989,36.014,121.191,0.019,1000.841,22.904,2.227,68.436,20.063
2019-07-27 12:00:00+00:00,21.274,391.95,405.615,68.946,12.704,42.578,0.205,996.355,17.502,3.222,91.869,19.841
2019-07-28 12:00:00+00:00,21.294,375.817,395.1,91.317,16.547,55.487,0.152,995.584,15.377,3.008,93.658,19.225
2019-07-29 12:00:00+00:00,21.292,344.067,409.71,273.775,50.376,157.755,0,1000.247,18.112,2.302,71.116,18.814
2019-07-30 12:00:00+00:00,21.472,370.267,414.071,218.881,42.213,132.863,0,997.913,19.055,4.626,73.341,18.799
2019-07-31 12:00:00+00:00,21.363,386.131,409.219,123.453,23.249,77.117,0,1001.905,18.353,4.397,71.427,18.594
2019-08-01 12:00:00+00:00,21.347,370.377,414.344,191.748,36.254,111.528,0,1007.252,18.831,2.96,73.726,18.561
2019-08-02 12:00:00+00:00,21.322,355.765,410.948,209.771,39.572,115.015,0.001,1009.66,18.318,2.985,75.016,18.685
2019-08-03 12:00:00+00:00,21.302,365.302,406.431,205.892,38.248,126.515,0.001,1010.197,17.032,1.67,79.628,18.545
2019-08-04 12:00:00+00:00,21.302,370.629,413.894,180.393,34.678,102.45,0,1005.096,19.007,2.269,78.122,18.435
2019-08-05 12:00:00+00:00,21.224,368.958,408.94,166.079,31.849,94.249,0.007,1000.188,18.778,2.758,71.721,18.443
2019-08-06 12:00:00+00:00,21.115,353.26,413.652,242.601,47.318,134.891,0,998.148,18.756,3.737,69.088,18.34
2019-08-07 12:00:00+00:00,20.964,354.998,407.606,192.927,37.469,102.849,0,996.664,18.015,3.444,69.3,18.281
2019-08-08 12:00:00+00:00,20.707,347.438,414.696,266.417,51.271,147.887,0,1000.442,18.522,2.447,68.791,18.157
2019-08-09 12:00:00+00:00,21.537,392.4,420.558,181.882,34.455,119.268,0.217,992.822,20.206,4.131,80.545,18.479
2019-08-10 12:00:00+00:00,21.856,371.963,405.627,173.538,34.639,105.235,0.142,994.384,17.862,6.142,77.29,18.405
2019-08-11 12:00:00+00:00,21.769,350.888,401.281,204.867,40.315,114.158,0.026,1001.304,17.061,4.259,71.615,18.068
2019-08-12 12:00:00+00:00,21.571,352.752,386.546,125.994,23.669,68.532,0.013,1004.945,13.929,1.596,85.453,17.886
2019-08-13 12:00:00+00:00,21.431,320.21,384.95,239.252,45.76,128.752,0,1007.377,14.519,2.369,63.506,17.383
2019-08-14 12:00:00+00:00,21.348,366.463,386.027,86.243,16.528,50.15,0.14,1003.257,14.164,2.901,89.791,16.964
2019-08-15 12:00:00+00:00,21.286,349.481,397.083,180.722,34.117,99.003,0,1001.721,16.728,3.464,73.235,17.068
2019-08-16 12:00:00+00:00,21.235,364.26,386.331,91.925,17.631,52.223,0.1,1002.053,14.469,3.498,87.638,16.759
2019-08-17 12:00:00+00:00,21.205,367.427,410.188,248.075,47.627,157.687,0.035,994.813,18.411,3.736,72.567,16.969
2019-08-18 12:00:00+00:00,21.189,354.938,398.569,187.151,35.506,108.014,0.045,995.663,16.388,3.451,74.44,17.301
2019-08-19 12:00:00+00:00,21.169,330.654,393.471,231.648,45.26,123.572,0.014,1003.924,15.518,3.396,74.096,17.216
2019-08-20 12:00:00+00:00,21.17,319.085,384.535,218.656,42.648,110.558,0,1012.767,14.716,2.298,66.444,16.856
2019-08-21 12:00:00+00:00,21.086,330.973,391.89,207.436,40.38,106.139,0,1016.882,15.753,2.61,68.212,16.412
2019-08-22 12:00:00+00:00,21.04,334.754,403.325,269.043,51.823,148.649,0,1014.915,17.446,3.095,69.049,16.455
2019-08-23 12:00:00+00:00,20.931,344.621,410.292,258.504,48.633,144.2,0,1015.145,18.501,2.184,74.362,16.753
2019-08-24 12:00:00+00:00,20.696,356.035,416.781,246.585,48.161,137.678,0,1010.761,19.998,2.101,70.791,16.894
2019-08-25 12:00:00+00:00,20.469,358.238,425.633,251.957,48.275,136.286,0,1009.657,22.396,2.025,59.913,17.162
2019-08-26 12:00:00+00:00,20.201,360.508,426.621,252.723,48.525,138.086,0,1008.941,22.271,1.875,61.821,17.415
2019-08-27 12:00:00+00:00,20.1,371.402,429.94,225.919,43.636,123.745,0,1005.562,22.555,2.025,69.972,17.684
2019-08-28 12:00:00+00:00,19.935,384.198,416.242,160.726,29.654,99.028,0.024,1004.156,19.684,2.703,76.637,17.951
2019-08-29 12:00:00+00:00,19.827,345.844,405.446,244.623,45.828,139.193,0.001,1009.519,17.357,2.92,66.156,17.961
2019-08-30 12:00:00+00:00,19.639,336.342,404.629,223.075,42.084,112.704,0.002,1010.843,17.524,3.362,71.585,17.458
2019-08-31 12:00:00+00:00,19.564,338.598,401.571,190.948,36.702,91.272,0,1002.842,16.744,3.3,72.724,17.336
2019-09-01 12:00:00+00:00,19.412,317.315,387.323,223.8,42.769,111.022,0,1007.769,14.077,3.074,61.915,16.952
2019-09-02 12:00:00+00:00,19.291,333.969,390.765,192.452,36.558,99.099,0,1013.318,14.718,3.312,63.571,16.321
2019-09-03 12:00:00+00:00,19.222,353.602,405.619,184.936,34.625,98.294,0,1012.191,17.387,3.545,65.919,16.448
2019-09-04 12:00:00+00:00,20.013,357.223,398.115,173.48,32.568,100.021,0.163,1004.846,16.316,4.986,70.862,16.611
2019-09-05 12:00:00+00:00,19.589,299.821,378.969,234.451,45.335,109.968,0,1014.205,12.875,3.982,61.152,16.31
2019-09-06 12:00:00+00:00,19.386,328.904,373.352,114.41,22.159,47.803,0.023,1011.752,12.208,3.372,80.001,15.622
2019-09-07 12:00:00+00:00,19.348,314.844,375.731,177.174,34.59,81.697,0.001,1013.098,11.961,4.159,76.364,15.269
2019-09-08 12:00:00+00:00,19.324,309.296,376.44,208.696,42.298,99.254,0.002,1013.22,11.562,2.909,71.511,14.825
2019-09-09 12:00:00+00:00,20.137,355.221,366.965,59.122,10.841,36.537,0.079,1005.134,11.063,1.723,88.857,14.471
2019-09-10 12:00:00+00:00,20.108,366.248,386.325,107.616,18.886,68.654,0,1008.956,14.086,1.719,82.035,14.716
2019-09-11 12:00:00+00:00,19.84,371.31,397.629,103.491,19.739,57.434,0.002,1009.654,16.472,4.233,77.484,14.971
2019-09-12 12:00:00+00:00,19.79,365.915,411.235,164.982,32.178,87.483,0,1016.524,18.064,3.434,76.425,15.304
2019-09-13 12:00:00+00:00,19.72,331.44,401.592,216.31,43.198,102.96,0,1024.511,15.421,2.64,72.237,15.705
2019-09-14 12:00:00+00:00,19.683,314.952,390.362,206.207,41.54,89.257,0,1022.742,13.7,1.779,76.349,15.3
2019-09-15 12:00:00+00:00,19.665,348.031,405.219,187.82,36.154,94.478,0,1014.324,16.647,2.459,73.701,15.195
2019-09-16 12:00:00+00:00,19.739,378.917,393.329,58.024,10.585,33.026,0.003,1012.649,14.62,1.625,89.689,15.549
2019-09-17 12:00:00+00:00,19.671,309.696,375.954,199.038,40.055,92.724,0,1015.861,11.533,2.987,74.778,15.19
2019-09-18 12:00:00+00:00,19.612,314.683,373.446,163.31,32.763,71.784,0,1020.303,11.13,2.086,72.999,14.512
2019-09-19 12:00:00+00:00,19.576,321.192,380.879,185.492,36.696,89.108,0,1021.774,12.529,1.551,74.336,14.275
2019-09-20 12:00:00+00:00,19.544,337.154,384.604,152.886,30.845,74.591,0,1017.13,13.401,2.277,80.695,14.169
2019-09-21 12:00:00+00:00,19.48,325.792,397.552,197.791,40.794,85.237,0,1004.931,16.284,3.213,66.948,14.314
2019-09-22 12:00:00+00:00,19.461,365.117,405.933,120.576,22.972,56.788,0,996.134,17.588,3.084,81.901,14.718
2019-09-23 12:00:00+00:00,19.447,363.548,399.756,138.818,25.56,77.05,0.024,1000.972,15.742,4.074,82.03,15.046
2019-09-24 12:00:00+00:00,23.332,374.9,394.719,55.222,8.312,27.091,0.116,993.241,15.912,4.857,92.26,15.258
2019-09-25 12:00:00+00:00,24.569,371.81,394.798,90.587,13.119,54.481,0.027,991.19,15.742,3.673,89.883,15.391
2019-09-26 12:00:00+00:00,26.359,362.65,396.079,100.12,15.146,51.545,0.066,993.376,16.174,4.33,83.639,15.553
2019-09-27 12:00:00+00:00,25.692,327.181,381.988,89.339,15.614,18.919,0.04,994.221,14.118,4.956,83.839,15.414
2019-09-28 12:00:00+00:00,25.15,337.871,386.848,138.463,23.816,65.67,0.057,997.925,14.477,5.434,79.287,15.045
2019-09-29 12:00:00+00:00,26.385,376.906,392.31,63.129,10.002,37.723,0.085,987.86,15.472,5.8,89.215,15.134
2019-09-30 12:00:00+00:00,26.324,338.748,384.746,121.653,20.391,55.264,0.329,999.43,13.362,3.272,86.821,15.028
2019-10-01 12:00:00+00:00,34.033,368.698,389.815,85.597,12.994,51.486,0.142,991.306,14.631,3.931,88.652,15.254
2019-10-02 12:00:00+00:00,34.052,271.302,356.24,173.528,31.228,57.363,0,1007.504,8.692,4.192,75.268,14.677
2019-10-03 12:00:00+00:00,33.644,312.242,357.569,77.954,14.13,18.497,0.023,1007.854,8.696,2.695,78.19,13.759
2019-10-04 12:00:00+00:00,38.064,356.517,378.71,74.026,12.213,39.619,0.169,995.689,12.871,4.104,85.637,13.687
2019-10-05 12:00:00+00:00,36.229,338.973,377.531,107.909,19.217,50.134,0,1005.777,12.262,2.168,80.534,13.894
2019-10-06 12:00:00+00:00,40.163,364.098,373.946,34.821,5.613,19.361,0.691,1001.356,12.097,4.098,93.177,13.843
2019-10-07 12:00:00+00:00,39.147,362.283,375.529,66.577,10.611,42.72,0.008,1005.147,11.87,2.917,89.635,13.673
2019-10-08 12:00:00+00:00,38.013,326.652,375.838,89.052,15.986,23.88,0.005,996.97,12.945,4.239,83.611,13.839
2019-10-09 12:00:00+00:00,37.226,304.208,365.315,100.612,18.444,21.062,0,995.279,10.876,4.271,78.2,13.589
2019-10-10 12:00:00+00:00,36.865,315.108,371.1,108.428,20.172,32.264,0,1000.713,11.875,4.986,78.335,13.152
2019-10-11 12:00:00+00:00,36.637,378.002,387.777,36.294,6.52,19.999,0.061,996.833,15.021,6.109,87.475,13.412
2019-10-12 12:00:00+00:00,37.424,369.208,371.09,33.579,5.634,26.064,0.123,999.187,11.109,2.511,93.933,13.626
2019-10-13 12:00:00+00:00,41.031,353.056,377.179,39.164,6.42,8.621,0.003,995.919,13.106,4.12,88.702,13.578
2019-10-14 12:00:00+00:00,39.597,365.173,373.165,19.298,3.373,7.933,0,998.119,12.165,2.815,92.421,13.409
2019-10-15 12:00:00+00:00,39.743,344.331,376.638,69.967,11.821,25.84,0,995.018,12.318,3.276,89.155,13.531
2019-10-16 12:00:00+00:00,38.86,336.979,370.09,52.762,9.003,10.649,0,994.571,12.113,3.356,87.949,13.498
2019-10-17 12:00:00+00:00,40.077,321.681,363.394,82.757,15.411,25.633,0,997.072,10.349,2.905,88.006,13.134
2019-10-18 12:00:00+00:00,40.613,317.371,367,88.109,16.373,22.107,0,990.685,11.288,4.764,83.128,12.918
2019-10-19 12:00:00+00:00,39.306,299.925,360.277,91.324,16.836,14.136,0,991.89,10.689,3.378,81.866,12.689
2019-10-20 12:00:00+00:00,38.873,309.365,353.188,64.838,11.888,9.127,0,1001.066,8.329,2.859,91.724,12.117
2019-10-21 12:00:00+00:00,38.668,356.988,367.798,27.554,4.933,11.81,0,1008.426,11.005,4.696,91.09,12.082
2019-10-22 12:00:00+00:00,38.696,310.925,357.948,88.71,16.29,25.397,0,1014.004,9.363,1.933,86.258,12.142
2019-10-23 12:00:00+00:00,38.676,341.904,363.365,75.307,13.495,40.352,0,1005.113,10.221,1.745,90.984,11.776
2019-10-24 12:00:00+00:00,40.372,356.246,371.138,14.169,2.455,-3.177,0,996.23,11.497,2.418,96.242,12.134
2019-10-25 12:00:00+00:00,40.182,346.429,373.36,35.503,6.011,2.56,0,1002.452,12.42,5.457,87.881,12.116
2019-10-26 12:00:00+00:00,39.545,369.648,378.379,16.858,3.169,4.958,0,998.976,13.167,6.731,85.89,12.522
2019-10-27 12:00:00+00:00,39.687,268.206,342.925,98.904,19.284,4.901,0,1013.096,6.737,3.144,80.065,12.057
2019-10-28 12:00:00+00:00,39.444,276.446,342.467,96.762,18.638,12.103,0,1015.887,6.277,2.381,86.032,11.175
2019-10-29 12:00:00+00:00,39.303,286.031,346.033,85.394,16.766,8.626,0,1016.925,7.595,2.899,78.705,10.793
2019-10-30 12:00:00+00:00,39.195,280.888,342.431,64.535,13.068,-10.077,0,1016.627,7.331,2.595,76.492,10.461
2019-10-31 12:00:00+00:00,39.172,288.142,341.808,64.474,12.916,-2.109,0,1010.901,7.154,2.012,83.441,10.095
2019-11-01 12:00:00+00:00,39.14,369.933,371.031,14.685,2.49,11.097,0,991.1,11.585,3.548,96.15,10.2
2019-11-02 12:00:00+00:00,40.682,348.231,368.446,32.586,5.943,6.428,0,971.901,11.657,6.018,84.717,10.906
2019-11-03 12:00:00+00:00,41.675,305.781,356.304,68.415,12.854,5.039,0,972.873,9.056,2.677,87.369,10.852
2019-11-04 12:00:00+00:00,40.546,335.556,358.2,45.424,8.277,14.503,0,975.995,8.921,1.373,92.91,10.802
2019-11-05 12:00:00+00:00,40.076,331.173,354.867,58.257,10.414,24.149,0,987.67,8.231,3.214,94.575,10.699
2019-11-06 12:00:00+00:00,39.952,304.131,345.61,61.22,11.562,8.179,0,994.437,6.311,2.393,86.131,10.546
2019-11-07 12:00:00+00:00,41.787,312.406,345.1,24.536,5.199,-13.357,0,984.648,7.18,2.859,86.545,10.292
2019-11-08 12:00:00+00:00,41.358,287.617,332.708,34.525,6.748,-17.315,0,995.917,4.436,2.944,94.348,9.587
2019-11-09 12:00:00+00:00,40.894,266.817,333.081,72.277,14.255,-8.242,0,997.708,4.331,2.624,84.714,9.036
2019-11-10 12:00:00+00:00,40.55,273.342,335.36,74.593,14.5,-1.926,0,1002.16,6.088,1.936,80.286,8.75
2019-11-11 12:00:00+00:00,42.271,311.942,342.654,39.91,7.808,1.39,0,991.764,6.493,4.838,84.096,8.575
2019-11-12 12:00:00+00:00,42.56,290.306,334.615,47.62,10.167,-6.855,0,987.795,4.886,4.781,84.452,8.287
2019-11-13 12:00:00+00:00,41.907,280.081,336.517,67.14,13.487,-2.782,0,989.216,5.368,2.965,86.28,8.137
